Entry	Reviewed	Entry Name	Length	Pfam	PDB
A0A1B7ZFT5	unreviewed	A0A1B7ZFT5_9FLAO	351	PF12345;PF04055;	
A0A1B8U2J9	unreviewed	A0A1B8U2J9_9FLAO	351	PF12345;PF04055;	
A0A1B8U6X5	unreviewed	A0A1B8U6X5_9FLAO	350	PF12345;PF04055;	
A0A1B9P0P8	unreviewed	A0A1B9P0P8_ALILO	318	PF12345;PF04055;	
A0A1B9Y1P2	unreviewed	A0A1B9Y1P2_9FLAO	350	PF12345;PF04055;	
A0A1C0UXU0	unreviewed	A0A1C0UXU0_9CYAN	334	PF12345;PF04055;	
A0A1C0VMV9	unreviewed	A0A1C0VMV9_9NOSO	329	PF12345;PF04055;	
A0A1C0VYF1	unreviewed	A0A1C0VYF1_9CYAN	328	PF12345;PF04055;	
A0A1C5PRW8	unreviewed	A0A1C5PRW8_9FIRM	320	PF12345;PF04055;	
A0A1C5ZA56	unreviewed	A0A1C5ZA56_9CLOT	676	PF12345;PF13847;PF04055;	
A0A1C6EP03	unreviewed	A0A1C6EP03_9CLOT	327	PF12345;PF04055;	
A0A1D2QNX4	unreviewed	A0A1D2QNX4_9GAMM	325	PF12345;PF04055;	
A0A1D2SD71	unreviewed	A0A1D2SD71_9BURK	327	PF12345;PF04055;	
A0A1D7UY47	unreviewed	A0A1D7UY47_9LEPT	347	PF12345;	
A0A1D7XRS8	unreviewed	A0A1D7XRS8_9FLAO	352	PF12345;PF04055;	
A0A1D7XX46	unreviewed	A0A1D7XX46_9FLAO	351	PF12345;PF04055;	
A0A1D8INH6	unreviewed	A0A1D8INH6_9GAMM	321	PF12345;PF04055;	
A0A1D8TMT0	unreviewed	A0A1D8TMT0_9CYAN	331	PF12345;PF04055;	
A0A1D9FVM4	unreviewed	A0A1D9FVM4_9CYAN	331	PF12345;PF04055;	
A0A1E2UQR6	unreviewed	A0A1E2UQR6_9GAMM	321	PF12345;PF04055;	
A0A1E2WE24	unreviewed	A0A1E2WE24_9NOSO	335	PF12345;PF04055;	
A0A1E4DRH3	unreviewed	A0A1E4DRH3_9BACT	345	PF12345;	
A0A1E4KVL7	unreviewed	A0A1E4KVL7_9GAMM	319	PF12345;PF04055;	
A0A1E4QDJ5	unreviewed	A0A1E4QDJ5_MICAE	325	PF12345;PF04055;	
A0A1E4UTW9	unreviewed	A0A1E4UTW9_9PSED	324	PF12345;PF04055;	
A0A1E4ZZF8	unreviewed	A0A1E4ZZF8_9GAMM	320	PF12345;PF04055;	
A0A1E5QCJ7	unreviewed	A0A1E5QCJ7_9CYAN	328	PF12345;PF04055;	
A0A1E5QXS2	unreviewed	A0A1E5QXS2_9CHRO	331	PF12345;PF04055;	
A0A1E5SLR2	unreviewed	A0A1E5SLR2_9BACT	352	PF12345;PF04055;	
A0A1E5T246	unreviewed	A0A1E5T246_9BACT	352	PF12345;PF04055;	
A0A1E5T919	unreviewed	A0A1E5T919_9FLAO	351	PF12345;PF04055;	
A0A1E5X3C1	unreviewed	A0A1E5X3C1_9PSED	325	PF12345;PF04055;	
A0A1E7F7T4	unreviewed	A0A1E7F7T4_9STRA	350	PF12345;PF04055;	
A0A1E7HSU8	unreviewed	A0A1E7HSU8_9DELT	330	PF12345;	
A0A1F2QYR5	unreviewed	A0A1F2QYR5_9BACT	358	PF12345;	
A0A1F2RSB9	unreviewed	A0A1F2RSB9_9BACT	320	PF12345;PF04055;	
A0A1F2UHY0	unreviewed	A0A1F2UHY0_9ACTN	314	PF12345;PF04055;	
A0A1F3SML0	unreviewed	A0A1F3SML0_9PROT	324	PF12345;PF04055;	
A0A1F3TU41	unreviewed	A0A1F3TU41_9PROT	318	PF12345;PF04055;	
A0A1F3YSU5	unreviewed	A0A1F3YSU5_9PROT	344	PF12345;PF04055;	
A0A1F3ZQR8	unreviewed	A0A1F3ZQR8_9PROT	321	PF12345;PF04055;	
A0A1F4A0P4	unreviewed	A0A1F4A0P4_9PROT	320	PF12345;PF04055;	
A0A1F4ACP8	unreviewed	A0A1F4ACP8_9PROT	335	PF12345;PF04055;	
A0A1F4AUA4	unreviewed	A0A1F4AUA4_9PROT	336	PF12345;PF04055;	
A0A1F4AV08	unreviewed	A0A1F4AV08_9PROT	321	PF12345;PF04055;	
A0A1F4B856	unreviewed	A0A1F4B856_9PROT	321	PF12345;PF04055;	
A0A1F4BIP1	unreviewed	A0A1F4BIP1_9PROT	321	PF12345;PF04055;	
A0A1F4BJM2	unreviewed	A0A1F4BJM2_9PROT	321	PF12345;PF04055;	
A0A1F4C537	unreviewed	A0A1F4C537_9PROT	321	PF12345;PF04055;	
A0A1F4C666	unreviewed	A0A1F4C666_9PROT	332	PF12345;PF04055;	
A0A1F4CH68	unreviewed	A0A1F4CH68_9PROT	332	PF12345;PF04055;	
A0A1F4DI83	unreviewed	A0A1F4DI83_9PROT	336	PF12345;PF04055;	
A0A1F4DJR0	unreviewed	A0A1F4DJR0_9PROT	321	PF12345;PF04055;	
A0A1F4E2L0	unreviewed	A0A1F4E2L0_9PROT	321	PF12345;PF04055;	
A0A1F4EP60	unreviewed	A0A1F4EP60_9PROT	321	PF12345;PF04055;	
A0A1F4ER61	unreviewed	A0A1F4ER61_9PROT	321	PF12345;PF04055;	
A0A1F4ETJ7	unreviewed	A0A1F4ETJ7_9PROT	320	PF12345;PF04055;	
A0A1F4EYH9	unreviewed	A0A1F4EYH9_9PROT	321	PF12345;PF04055;	
A0A1F4FH46	unreviewed	A0A1F4FH46_9PROT	321	PF12345;PF04055;	
A0A1F4HBV0	unreviewed	A0A1F4HBV0_9BURK	320	PF12345;	
A0A1F4HRJ8	unreviewed	A0A1F4HRJ8_9BURK	332	PF12345;PF04055;	
A0A1F4HT17	unreviewed	A0A1F4HT17_9BURK	332	PF12345;PF04055;	
A0A1F4JPB8	unreviewed	A0A1F4JPB8_9BURK	321	PF12345;PF04055;	
A0A1F4JW47	unreviewed	A0A1F4JW47_9BURK	321	PF12345;PF04055;	
A0A1F4K6W8	unreviewed	A0A1F4K6W8_9BURK	333	PF12345;PF04055;	
A0A1F4Q9U4	unreviewed	A0A1F4Q9U4_9BACT	366	PF12345;PF04055;	
A0A1F5IQD9	unreviewed	A0A1F5IQD9_9BACT	345	PF12345;PF04055;	
A0A1F6CBI3	unreviewed	A0A1F6CBI3_HANXR	317	PF12345;PF04055;	
A0A1F6GBN9	unreviewed	A0A1F6GBN9_9PROT	319	PF12345;PF04055;	
A0A1F6GMY5	unreviewed	A0A1F6GMY5_9PROT	305	PF12345;	
A0A1F6TWX6	unreviewed	A0A1F6TWX6_9PROT	322	PF12345;PF04055;	
A0A1F6UGL0	unreviewed	A0A1F6UGL0_9PROT	319	PF12345;PF04055;	
A0A1F6UVY6	unreviewed	A0A1F6UVY6_9PROT	324	PF12345;PF04055;	
A0A1F7TV83	unreviewed	A0A1F7TV83_9BACT	284	PF12345;	
A0A1F8P7V4	unreviewed	A0A1F8P7V4_9CHLR	325	PF12345;PF04055;	
A0A1F8X8R0	unreviewed	A0A1F8X8R0_9DELT	334	PF12345;	
A0A1F8XEN6	unreviewed	A0A1F8XEN6_9DELT	330	PF12345;	
A0A1F8XEZ4	unreviewed	A0A1F8XEZ4_9DELT	332	PF12345;	
A0A1F8XWI0	unreviewed	A0A1F8XWI0_9DELT	329	PF12345;PF04055;	
A0A1F8ZN64	unreviewed	A0A1F8ZN64_9DELT	326	PF12345;PF04055;	
A0A1F9AIZ6	unreviewed	A0A1F9AIZ6_9DELT	311	PF12345;PF04055;	
A0A1F9B458	unreviewed	A0A1F9B458_9DELT	317	PF12345;PF04055;	
A0A1F9B699	unreviewed	A0A1F9B699_9DELT	330	PF12345;PF04055;	
A0A1F9BBB0	unreviewed	A0A1F9BBB0_9DELT	339	PF12345;PF04055;	
A0A1F9C0S9	unreviewed	A0A1F9C0S9_9DELT	322	PF12345;PF04055;	
A0A1F9CX02	unreviewed	A0A1F9CX02_9DELT	328	PF12345;	
A0A1F9CXF8	unreviewed	A0A1F9CXF8_9DELT	317	PF12345;PF04055;	
A0A1F9D1B4	unreviewed	A0A1F9D1B4_9DELT	339	PF12345;PF04055;	
A0A1F9EKB3	unreviewed	A0A1F9EKB3_9DELT	332	PF12345;PF04055;	
A0A1F9EZ15	unreviewed	A0A1F9EZ15_9DELT	335	PF12345;PF04055;	
A0A1F9H882	unreviewed	A0A1F9H882_9DELT	321	PF12345;PF04055;	
A0A1F9HM97	unreviewed	A0A1F9HM97_9DELT	324	PF12345;PF04055;	
A0A1F9ITS1	unreviewed	A0A1F9ITS1_9DELT	346	PF12345;PF04055;	
A0A1F9LZT6	unreviewed	A0A1F9LZT6_9DELT	321	PF12345;PF04055;	
A0A1F9MQ01	unreviewed	A0A1F9MQ01_9DELT	327	PF12345;PF04055;	
A0A1F9N0W6	unreviewed	A0A1F9N0W6_9DELT	314	PF12345;	
A0A1F9NFH6	unreviewed	A0A1F9NFH6_9DELT	245	PF12345;	
A0A1F9NZ54	unreviewed	A0A1F9NZ54_9DELT	314	PF12345;PF04055;	
A0A1F9P658	unreviewed	A0A1F9P658_9DELT	320	PF12345;PF04055;	
A0A1F9PUD8	unreviewed	A0A1F9PUD8_9DELT	320	PF12345;	
A0A1F9PV12	unreviewed	A0A1F9PV12_9DELT	320	PF12345;	
A0A1F9PY34	unreviewed	A0A1F9PY34_9DELT	306	PF12345;PF04055;	
A0A1F9QGE0	unreviewed	A0A1F9QGE0_9DELT	309	PF12345;PF04055;	
A0A1F9UBV2	unreviewed	A0A1F9UBV2_9BACT	324	PF12345;PF04055;	
A0A1F9UEC6	unreviewed	A0A1F9UEC6_9BACT	326	PF12345;PF04055;	
A0A1F9WRU0	unreviewed	A0A1F9WRU0_9BACT	314	PF12345;PF04055;	
A0A1G0CTZ1	unreviewed	A0A1G0CTZ1_9PROT	318	PF12345;	
A0A1G0DTU4	unreviewed	A0A1G0DTU4_9PROT	319	PF12345;PF04055;	
A0A1G0EJE2	unreviewed	A0A1G0EJE2_9PROT	319	PF12345;PF04055;	
A0A1G0FVZ9	unreviewed	A0A1G0FVZ9_9GAMM	319	PF12345;	
A0A1G0G053	unreviewed	A0A1G0G053_9GAMM	321	PF12345;PF04055;	
A0A1G0I125	unreviewed	A0A1G0I125_9GAMM	320	PF12345;PF04055;	
A0A1G0J9K9	unreviewed	A0A1G0J9K9_9GAMM	327	PF12345;PF04055;	
A0A1G0K810	unreviewed	A0A1G0K810_9GAMM	333	PF12345;PF04055;	
A0A1G0KNK9	unreviewed	A0A1G0KNK9_9GAMM	335	PF12345;PF04055;	
A0A1G0LG87	unreviewed	A0A1G0LG87_9DELT	318	PF12345;	
A0A1G0LGD6	unreviewed	A0A1G0LGD6_9DELT	319	PF12345;	
A0A1G0MEX1	unreviewed	A0A1G0MEX1_9DELT	320	PF12345;	
A0A1G0MR72	unreviewed	A0A1G0MR72_9DELT	319	PF12345;	
A0A1G0N230	unreviewed	A0A1G0N230_9DELT	340	PF12345;	
A0A1G0NJS5	unreviewed	A0A1G0NJS5_9PROT	319	PF12345;PF04055;	
A0A1G0PC35	unreviewed	A0A1G0PC35_9BACT	348	PF12345;PF04055;	
A0A1G1DE78	unreviewed	A0A1G1DE78_9BACT	328	PF12345;PF04055;	
A0A1G1EV56	unreviewed	A0A1G1EV56_9BACT	321	PF12345;PF04055;	
A0A1G1EZZ6	unreviewed	A0A1G1EZZ6_9BACT	311	PF12345;PF04055;	
A0A1G1G6C4	unreviewed	A0A1G1G6C4_9BACT	314	PF12345;	
A0A1G1G9V8	unreviewed	A0A1G1G9V8_9BACT	306	PF12345;PF04055;	
A0A1G1IID1	unreviewed	A0A1G1IID1_9BACT	345	PF12345;	
A0A1G1IKX8	unreviewed	A0A1G1IKX8_9BACT	305	PF12345;PF04055;	
A0A1G1IUG2	unreviewed	A0A1G1IUG2_9BACT	580	PF12345;PF13847;PF04055;	
A0A1G1K916	unreviewed	A0A1G1K916_9BACT	336	PF12345;PF04055;	
A0A1G1KFA1	unreviewed	A0A1G1KFA1_9BACT	345	PF12345;	
A0A1G1LHT3	unreviewed	A0A1G1LHT3_9BACT	348	PF12345;	
A0A1G1LQ64	unreviewed	A0A1G1LQ64_9BACT	326	PF12345;PF04055;	
A0A1G1Q1T9	unreviewed	A0A1G1Q1T9_9BACT	321	PF12345;PF04055;	
A0A1G1R3X4	unreviewed	A0A1G1R3X4_9BACT	308	PF12345;PF04055;	
A0A1G1STT9	unreviewed	A0A1G1STT9_9BACT	348	PF12345;PF04055;	
A0A1G1TCZ1	unreviewed	A0A1G1TCZ1_9BACT	348	PF12345;PF04055;	
A0A1G1TJK6	unreviewed	A0A1G1TJK6_9BACT	348	PF12345;PF04055;	
A0A1G2XTH0	unreviewed	A0A1G2XTH0_9BACT	329	PF12345;PF04055;	
A0A1G2YEI5	unreviewed	A0A1G2YEI5_9BACT	321	PF12345;PF04055;	
A0A1G3A1C0	unreviewed	A0A1G3A1C0_9BACT	331	PF12345;PF04055;	
A0A1G3CV47	unreviewed	A0A1G3CV47_9GAMM	326	PF12345;PF04055;	
A0A1G3E3Y6	unreviewed	A0A1G3E3Y6_9GAMM	326	PF12345;PF04055;	
A0A1G3E4K5	unreviewed	A0A1G3E4K5_9GAMM	324	PF12345;PF04055;	
A0A1G3F9P0	unreviewed	A0A1G3F9P0_9GAMM	325	PF12345;PF04055;	
A0A1G3H1K6	unreviewed	A0A1G3H1K6_9RHOO	335	PF12345;PF04055;	
A0A1G3H4D1	unreviewed	A0A1G3H4D1_9RHOO	353	PF12345;PF04055;	
A0A1G3HDA9	unreviewed	A0A1G3HDA9_9RHOO	330	PF12345;PF04055;	
A0A1G3HQU5	unreviewed	A0A1G3HQU5_9RHOO	330	PF12345;PF04055;	
A0A1G3QMV5	unreviewed	A0A1G3QMV5_9SPIR	334	PF12345;PF04055;	
A0A1G3V4X2	unreviewed	A0A1G3V4X2_9DELT	301	PF12345;PF04055;	
A0A1G3VED9	unreviewed	A0A1G3VED9_9DELT	301	PF12345;PF04055;	
A0A1G3Y6A5	unreviewed	A0A1G3Y6A5_9PROT	247	PF12345;	
A0A1G4T225	unreviewed	A0A1G4T225_9PSED	324	PF12345;PF04055;	
A0A1G5FUL6	unreviewed	A0A1G5FUL6_9FLAO	357	PF12345;PF04055;	
A0A1G5Q959	unreviewed	A0A1G5Q959_9GAMM	320	PF12345;PF04055;	
A0A1G5VZZ3	unreviewed	A0A1G5VZZ3_9BACT	351	PF12345;PF04055;	
A0A1G6F8A2	unreviewed	A0A1G6F8A2_9FLAO	351	PF12345;	
A0A1G6PHV1	unreviewed	A0A1G6PHV1_9BACT	346	PF12345;PF04055;	
A0A1G7AB98	unreviewed	A0A1G7AB98_9GAMM	319	PF12345;PF04055;	
A0A1G7CGP8	unreviewed	A0A1G7CGP8_9FLAO	354	PF12345;PF04055;	
A0A1G7ULV2	unreviewed	A0A1G7ULV2_9FLAO	350	PF12345;	
A0A1G7YIL9	unreviewed	A0A1G7YIL9_9FLAO	351	PF12345;PF04055;	
A0A1G8INC6	unreviewed	A0A1G8INC6_9PSED	329	PF12345;PF04055;	
A0A1G9GF93	unreviewed	A0A1G9GF93_9PSED	320	PF12345;PF04055;	
A0A1G9KWQ2	unreviewed	A0A1G9KWQ2_9BACT	349	PF12345;PF04055;	
A0A1G9QP18	unreviewed	A0A1G9QP18_9SPHI	352	PF12345;PF04055;	
A0A1G9U3V2	unreviewed	A0A1G9U3V2_9DELT	326	PF12345;	
A0A1H1M7V2	unreviewed	A0A1H1M7V2_9FLAO	351	PF12345;PF04055;	
A0A1H1MNW5	unreviewed	A0A1H1MNW5_9FLAO	354	PF12345;PF04055;	
A0A1H1NHM2	unreviewed	A0A1H1NHM2_9PSED	320	PF12345;PF04055;	
A0A1H1NQT0	unreviewed	A0A1H1NQT0_9FLAO	353	PF12345;PF04055;	
A0A1H1PHP5	unreviewed	A0A1H1PHP5_9PSED	320	PF12345;PF04055;	
A0A1H1QAD7	unreviewed	A0A1H1QAD7_9FLAO	353	PF12345;PF04055;	
A0A1H1QM69	unreviewed	A0A1H1QM69_9FLAO	352	PF12345;	
A0A1H1QVA3	unreviewed	A0A1H1QVA3_9PSED	321	PF12345;PF04055;	
A0A1H1RHK9	unreviewed	A0A1H1RHK9_9FLAO	351	PF12345;PF04055;	
A0A1H2E883	unreviewed	A0A1H2E883_9FLAO	351	PF12345;	
A0A1H2FST6	unreviewed	A0A1H2FST6_9PSED	321	PF12345;PF04055;	
A0A1H2FZ85	unreviewed	A0A1H2FZ85_9PSED	326	PF12345;PF04055;	
A0A1H2TPM9	unreviewed	A0A1H2TPM9_THIRO	319	PF12345;PF04055;	
A0A1H2UQ02	unreviewed	A0A1H2UQ02_9FLAO	362	PF12345;PF04055;	
A0A1H2ZDA2	unreviewed	A0A1H2ZDA2_9FLAO	351	PF12345;PF04055;	
A0A1H3F3S3	unreviewed	A0A1H3F3S3_9BACT	323	PF12345;PF04055;	
A0A1H3NHH3	unreviewed	A0A1H3NHH3_9BACT	350	PF12345;PF04055;	
A0A1H3X045	unreviewed	A0A1H3X045_9GAMM	315	PF12345;PF04055;	
A0A1H4ALV5	unreviewed	A0A1H4ALV5_9FLAO	351	PF12345;PF04055;	
A0A1H4FJ94	unreviewed	A0A1H4FJ94_9GAMM	320	PF12345;PF04055;	
A0A1H4L4P0	unreviewed	A0A1H4L4P0_9FLAO	351	PF12345;PF04055;	
A0A1H4TFN0	unreviewed	A0A1H4TFN0_9FLAO	349	PF12345;PF04055;	
A0A1H4W131	unreviewed	A0A1H4W131_PSEAG	324	PF12345;PF04055;	
A0A1H5FWX4	unreviewed	A0A1H5FWX4_9FLAO	350	PF12345;PF04055;	
A0A1H5JX06	unreviewed	A0A1H5JX06_9FLAO	351	PF12345;PF04055;	
A0A1H5TUL4	unreviewed	A0A1H5TUL4_9BACT	351	PF12345;	
A0A1H5TUS2	unreviewed	A0A1H5TUS2_9PSED	322	PF12345;PF04055;	
A0A1H5XF75	unreviewed	A0A1H5XF75_9RHOO	332	PF12345;	
A0A1H5XFP7	unreviewed	A0A1H5XFP7_9RHOO	104	PF12345;	
A0A1H5YGI7	unreviewed	A0A1H5YGI7_9GAMM	319	PF12345;PF04055;	
A0A1H7APJ4	unreviewed	A0A1H7APJ4_9PSED	321	PF12345;PF04055;	
A0A1H7FC04	unreviewed	A0A1H7FC04_9PSED	320	PF12345;PF04055;	
A0A1H7NEZ7	unreviewed	A0A1H7NEZ7_9GAMM	319	PF12345;PF04055;	
A0A1H7RRW2	unreviewed	A0A1H7RRW2_9FLAO	351	PF12345;PF04055;	
A0A1H7THZ9	unreviewed	A0A1H7THZ9_9FLAO	351	PF12345;PF04055;	
A0A1H8K3S9	unreviewed	A0A1H8K3S9_9FIRM	326	PF12345;PF04055;	
A0A1H9CL72	unreviewed	A0A1H9CL72_9BACT	356	PF12345;PF04055;	
A0A1H9L891	unreviewed	A0A1H9L891_9FLAO	354	PF12345;PF04055;	
A0A1H9NM16	unreviewed	A0A1H9NM16_9PSED	324	PF12345;PF04055;	
A0A1I0JEW3	unreviewed	A0A1I0JEW3_9BACT	350	PF12345;PF04055;	
A0A1I0RJP5	unreviewed	A0A1I0RJP5_9BACT	348	PF12345;PF04055;	
A0A1I0YEW0	unreviewed	A0A1I0YEW0_9BACT	350	PF12345;PF04055;	
A0A1I1DAN2	unreviewed	A0A1I1DAN2_9GAMM	315	PF12345;PF04055;	
A0A1I1DZM6	unreviewed	A0A1I1DZM6_9GAMM	321	PF12345;PF04055;	
A0A1I1EKM0	unreviewed	A0A1I1EKM0_9FLAO	351	PF12345;PF04055;	
A0A1I1GEQ5	unreviewed	A0A1I1GEQ5_9GAMM	317	PF12345;PF04055;	
A0A1I1MEC0	unreviewed	A0A1I1MEC0_9FLAO	351	PF12345;PF04055;	
A0A1I1U5N1	unreviewed	A0A1I1U5N1_9GAMM	320	PF12345;PF04055;	
A0A1I2DPS6	unreviewed	A0A1I2DPS6_9FIRM	326	PF12345;PF04055;	
A0A1I2JQY0	unreviewed	A0A1I2JQY0_9GAMM	333	PF12345;PF04055;	
A0A1I2MQL7	unreviewed	A0A1I2MQL7_9FLAO	352	PF12345;	
A0A1I2P100	unreviewed	A0A1I2P100_9GAMM	320	PF12345;	
A0A1I2RHA6	unreviewed	A0A1I2RHA6_9BACT	347	PF12345;	
A0A1I3CPE4	unreviewed	A0A1I3CPE4_9SPHI	349	PF12345;PF04055;	
A0A1I3FFY0	unreviewed	A0A1I3FFY0_9PSED	325	PF12345;PF04055;	
A0A1I3LDL7	unreviewed	A0A1I3LDL7_9FLAO	351	PF12345;PF04055;	
A0A1I4T6J6	unreviewed	A0A1I4T6J6_9PSED	320	PF12345;PF04055;	
A0A1I4V6M5	unreviewed	A0A1I4V6M5_9GAMM	318	PF12345;PF04055;	
A0A1I4YL60	unreviewed	A0A1I4YL60_9FLAO	351	PF12345;PF04055;	
A0A1I4ZT22	unreviewed	A0A1I4ZT22_9FLAO	351	PF12345;PF04055;	
A0A1I5TFE4	unreviewed	A0A1I5TFE4_9PSED	321	PF12345;PF04055;	
A0A1I5V313	unreviewed	A0A1I5V313_9PSED	325	PF12345;PF04055;	
A0A1I5Y2A9	unreviewed	A0A1I5Y2A9_9BACT	351	PF12345;PF04055;	
A0A1I6G2K9	unreviewed	A0A1I6G2K9_9FLAO	351	PF12345;	
A0A1I6HUZ6	unreviewed	A0A1I6HUZ6_9FLAO	351	PF12345;PF04055;	
A0A1I6YHZ6	unreviewed	A0A1I6YHZ6_9FLAO	355	PF12345;PF04055;	
A0A1I6YIA2	unreviewed	A0A1I6YIA2_9BACT	350	PF12345;PF04055;	
A0A1I7DIE5	unreviewed	A0A1I7DIE5_9PSED	325	PF12345;PF04055;	
A0A1I7FVI9	unreviewed	A0A1I7FVI9_9BACT	355	PF12345;PF04055;	
A0A1J0PDY6	unreviewed	A0A1J0PDY6_9SYNE	318	PF12345;PF04055;	
A0A1J1CVZ4	unreviewed	A0A1J1CVZ4_CLOSG	326	PF12345;PF04055;	
A0A1J1J9F9	unreviewed	A0A1J1J9F9_PLAAG	328	PF12345;PF04055;	
A0A1J1LNJ9	unreviewed	A0A1J1LNJ9_9CYAN	328	PF12345;PF04055;	
A0A1J4QA44	unreviewed	A0A1J4QA44_9GAMM	321	PF12345;PF04055;	
A0A1J4RGH0	unreviewed	A0A1J4RGH0_9PROT	330	PF12345;PF04055;	
A0A1J4U307	unreviewed	A0A1J4U307_9BACT	337	PF12345;PF04055;	
A0A1J4YZV3	unreviewed	A0A1J4YZV3_9PROT	328	PF12345;PF04055;	
A0A1J4Z7S8	unreviewed	A0A1J4Z7S8_9PROT	245	PF12345;PF04055;	
A0A1J4Z8N7	unreviewed	A0A1J4Z8N7_9PROT	333	PF12345;	
A0A1J5BRX2	unreviewed	A0A1J5BRX2_9PROT	321	PF12345;	
A0A1J5CJ42	unreviewed	A0A1J5CJ42_9BURK	320	PF12345;	
A0A1J5DLJ8	unreviewed	A0A1J5DLJ8_9DELT	326	PF12345;	
A0A1J5DNF3	unreviewed	A0A1J5DNF3_9DELT	330	PF12345;	
A0A1J5DXS4	unreviewed	A0A1J5DXS4_9DELT	298	PF12345;PF04055;	
A0A1J5GEL2	unreviewed	A0A1J5GEL2_9CYAN	358	PF12345;PF04055;	
A0A1J5GJ00	unreviewed	A0A1J5GJ00_9CYAN	328	PF12345;PF04055;	
A0A1J5HIE3	unreviewed	A0A1J5HIE3_9PORP	348	PF12345;PF04055;	
A0A1J5HIL0	unreviewed	A0A1J5HIL0_9CYAN	357	PF12345;PF04055;	
A0A1J5I5H8	unreviewed	A0A1J5I5H8_9DELT	317	PF12345;PF04055;	
A0A1J5ISD3	unreviewed	A0A1J5ISD3_9PROT	328	PF12345;PF04055;	
A0A1J5J0V9	unreviewed	A0A1J5J0V9_9PROT	320	PF12345;PF04055;	
A0A1J5JGL8	unreviewed	A0A1J5JGL8_9DELT	330	PF12345;PF04055;	
A0A1J5KPJ8	unreviewed	A0A1J5KPJ8_9FLAO	354	PF12345;PF04055;	
A0A1J5LF33	unreviewed	A0A1J5LF33_9BACT	351	PF12345;	
A0A1J5NAY3	unreviewed	A0A1J5NAY3_9DELT	314	PF12345;	
A0A1J5QZ52	unreviewed	A0A1J5QZ52_9ZZZZ	323	PF12345;PF04055;	
A0A1J5R164	unreviewed	A0A1J5R164_9ZZZZ	334	PF12345;PF04055;	
A0A1J5RR75	unreviewed	A0A1J5RR75_9ZZZZ	349	PF12345;PF04055;	
A0A1J5S066	unreviewed	A0A1J5S066_9ZZZZ	350	PF12345;PF04055;	
A0A1K1TF78	unreviewed	A0A1K1TF78_9GAMM	321	PF12345;PF04055;	
A0A1K2ICB7	unreviewed	A0A1K2ICB7_9FLAO	351	PF12345;PF04055;	
A0A1L3J631	unreviewed	A0A1L3J631_9FLAO	352	PF12345;PF04055;	
A0A1L3JJG1	unreviewed	A0A1L3JJG1_9FLAO	351	PF12345;PF04055;	
A0A1L3NGN7	unreviewed	A0A1L3NGN7_CLOSG	326	PF12345;PF04055;	
A0A1L6R1T0	unreviewed	A0A1L6R1T0_9FLAO	352	PF12345;	
A0A1L7I4E3	unreviewed	A0A1L7I4E3_9FLAO	352	PF12345;PF04055;	
A0A1L8CNB5	unreviewed	A0A1L8CNB5_9PROT	322	PF12345;PF04055;	
A0A1L9QWK1	unreviewed	A0A1L9QWK1_9CYAN	328	PF12345;PF04055;	
A0A1M3KW43	unreviewed	A0A1M3KW43_9BACT	351	PF12345;PF04055;	
A0A1M4U2P7	unreviewed	A0A1M4U2P7_9FLAO	351	PF12345;PF04055;	
A0A1M4WLE3	unreviewed	A0A1M4WLE3_9FLAO	354	PF12345;PF04055;	
A0A1M4XKN6	unreviewed	A0A1M4XKN6_9GAMM	315	PF12345;PF04055;	
A0A1M5E0B6	unreviewed	A0A1M5E0B6_9FLAO	350	PF12345;PF04055;	
A0A1M5I725	unreviewed	A0A1M5I725_9FLAO	352	PF12345;PF04055;	
A0A1M5ICW1	unreviewed	A0A1M5ICW1_9BACT	350	PF12345;PF04055;	
A0A1M5L2F0	unreviewed	A0A1M5L2F0_9FLAO	362	PF12345;PF04055;	
A0A1M5LG77	unreviewed	A0A1M5LG77_9FLAO	354	PF12345;PF04055;	
A0A1M5NAI0	unreviewed	A0A1M5NAI0_9PSED	327	PF12345;PF04055;	
A0A1M5QMI7	unreviewed	A0A1M5QMI7_9FIRM	326	PF12345;PF04055;	
A0A1M5WAI5	unreviewed	A0A1M5WAI5_9FIRM	325	PF12345;PF04055;	
A0A1M5WWN5	unreviewed	A0A1M5WWN5_9FLAO	350	PF12345;PF04055;	
A0A1M5XC64	unreviewed	A0A1M5XC64_9VIBR	318	PF12345;PF04055;	
A0A1M5YT01	unreviewed	A0A1M5YT01_9FLAO	355	PF12345;PF04055;	
A0A1M6A4V1	unreviewed	A0A1M6A4V1_9FLAO	351	PF12345;	
A0A1M6AJL1	unreviewed	A0A1M6AJL1_9FLAO	351	PF12345;PF04055;	
A0A1M6BPC9	unreviewed	A0A1M6BPC9_9FLAO	351	PF12345;PF04055;	
A0A1M6CLB1	unreviewed	A0A1M6CLB1_9FLAO	351	PF12345;PF04055;	
A0A1M6CRY2	unreviewed	A0A1M6CRY2_9BACT	349	PF12345;PF04055;	
A0A1M6IIW6	unreviewed	A0A1M6IIW6_9GAMM	317	PF12345;PF04055;	
A0A1M6KJX0	unreviewed	A0A1M6KJX0_9FLAO	351	PF12345;PF04055;	
A0A1M6KTF7	unreviewed	A0A1M6KTF7_9FLAO	355	PF12345;PF04055;	
A0A1M6M9I7	unreviewed	A0A1M6M9I7_9FLAO	358	PF12345;PF04055;	
A0A1M6QEP6	unreviewed	A0A1M6QEP6_9FLAO	362	PF12345;PF04055;	
