Entry	Reviewed	Entry Name	Length	Pfam	PDB
A0A0H1QZZ5	unreviewed	A0A0H1QZZ5_9EURY	140	PF08753;PF01402;	
A0A0H3BR14	unreviewed	A0A0H3BR14_SALNS	145	PF08753;PF01402;	
A0A0H3DMG9	unreviewed	A0A0H3DMG9_EDWTF	148	PF08753;PF01402;	
A0A0H3EN31	unreviewed	A0A0H3EN31_ECO8N	133	PF08753;PF01402;	
A0A0H3FMQ9	unreviewed	A0A0H3FMQ9_KLEAK	133	PF08753;PF01402;	
A0A0H3GX11	unreviewed	A0A0H3GX11_KLEPH	132	PF08753;PF01402;	
A0A0H3H2X3	unreviewed	A0A0H3H2X3_KLEOK	138	PF08753;PF01402;	
A0A0H3NTB9	unreviewed	A0A0H3NTB9_SALTS	133	PF08753;PF01402;	
A0A0H3PVI5	unreviewed	A0A0H3PVI5_ECO5C	133	PF08753;PF01402;	
A0A0I1BIR1	unreviewed	A0A0I1BIR1_SHISO	133	PF08753;PF01402;	
A0A0J1LIF9	unreviewed	A0A0J1LIF9_9ENTR	133	PF08753;PF01402;	
A0A0J1PQD9	unreviewed	A0A0J1PQD9_9ENTR	133	PF08753;PF01402;	
A0A0J1QEM1	unreviewed	A0A0J1QEM1_9ENTR	133	PF08753;PF01402;	
A0A0J2H585	unreviewed	A0A0J2H585_9ENTR	138	PF08753;PF01402;	
A0A0J5DNT8	unreviewed	A0A0J5DNT8_SALTM	133	PF08753;PF01402;	
A0A0J6CDT3	unreviewed	A0A0J6CDT3_9BACT	133	PF08753;PF01402;	
A0A0J6FZI9	unreviewed	A0A0J6FZI9_PSEDM	139	PF08753;PF01402;	
A0A0J6GT37	unreviewed	A0A0J6GT37_PSETA	141	PF08753;PF01402;	
A0A0J6I2I6	unreviewed	A0A0J6I2I6_9PSED	138	PF08753;PF01402;	
A0A0J6RHU3	unreviewed	A0A0J6RHU3_9HYPH	153	PF08753;PF01402;	
A0A0J6SG69	unreviewed	A0A0J6SG69_9HYPH	149	PF08753;PF01402;	
A0A0J6SQ91	unreviewed	A0A0J6SQ91_9HYPH	153	PF08753;PF01402;	
A0A0J6SX36	unreviewed	A0A0J6SX36_9HYPH	153	PF08753;PF01402;	
A0A0J6T7T1	unreviewed	A0A0J6T7T1_9HYPH	153	PF08753;PF01402;	
A0A0J7XWP9	unreviewed	A0A0J7XWP9_9SPHN	158	PF08753;PF01402;	
A0A0J7XX66	unreviewed	A0A0J7XX66_9SPHN	169	PF08753;PF01402;	
A0A0J8F6I1	unreviewed	A0A0J8F6I1_9EURY	142	PF08753;PF01402;	
A0A0J8F733	unreviewed	A0A0J8F733_9EURY	143	PF08753;PF01402;	
A0A0K0HF59	unreviewed	A0A0K0HF59_SALBC	132	PF08753;PF01402;	
A0A0K0HRE8	unreviewed	A0A0K0HRE8_HAFAL	153	PF08753;PF01402;	
A0A0K0SYD9	unreviewed	A0A0K0SYD9_9PROT	134	PF08753;PF01402;	
A0A0K1HF31	unreviewed	A0A0K1HF31_9PROT	142	PF08753;PF01402;	
A0A0K1IZE9	unreviewed	A0A0K1IZE9_HALGI	142	PF08753;PF01402;	
A0A0K1Q554	unreviewed	A0A0K1Q554_9DELT	185	PF08753;PF01402;	
A0A0K2G7Q8	unreviewed	A0A0K2G7Q8_NITMO	138	PF08753;PF01402;	
A0A0K2XBN7	unreviewed	A0A0K2XBN7_9HELI	147	PF08753;PF01402;	
A0A0K2XFG9	unreviewed	A0A0K2XFG9_HELHE	147	PF08753;PF01402;	
A0A0K2Y6T6	unreviewed	A0A0K2Y6T6_9HELI	147	PF08753;PF01402;	
A0A0K5GKS0	unreviewed	A0A0K5GKS0_ECOLX	133	PF08753;PF01402;	
A0A0K6I278	unreviewed	A0A0K6I278_9HYPH	155	PF08753;PF01402;	
A0A0K8JB51	unreviewed	A0A0K8JB51_9FIRM	147	PF08753;PF01402;	
A0A0K8P8K0	unreviewed	A0A0K8P8K0_IDESA	190	PF08753;PF01402;	
A0A0K8QY92	unreviewed	A0A0K8QY92_9BACT	133	PF08753;PF01402;	
A0A0K9H0N6	unreviewed	A0A0K9H0N6_9BACI	139	PF08753;PF01402;	
A0A0K9H6M1	unreviewed	A0A0K9H6M1_9BACI	139	PF08753;PF01402;	
A0A0K9MPH6	unreviewed	A0A0K9MPH6_HELPX	148	PF08753;PF01402;	
A0A0K9N5E7	unreviewed	A0A0K9N5E7_HELPX	148	PF08753;PF01402;	
A0A0K9TE28	unreviewed	A0A0K9TE28_ECOLX	133	PF08753;PF01402;	
A0A0L0ATL2	unreviewed	A0A0L0ATL2_9ENTR	132	PF08753;PF01402;	
A0A0L0GQK8	unreviewed	A0A0L0GQK8_9ENTR	135	PF08753;PF01402;	
A0A0L0J1R2	unreviewed	A0A0L0J1R2_9HYPH	155	PF08753;PF01402;	
A0A0L0PHA4	unreviewed	A0A0L0PHA4_HELPX	148	PF08753;PF01402;	
A0A0L0PQ11	unreviewed	A0A0L0PQ11_HELPX	148	PF08753;PF01402;	
A0A0L0PVH5	unreviewed	A0A0L0PVH5_HELPX	148	PF08753;PF01402;	
A0A0L0QY39	unreviewed	A0A0L0QY39_HELPX	148	PF08753;PF01402;	
A0A0L6D0L3	unreviewed	A0A0L6D0L3_HELPX	148	PF08753;PF01402;	
A0A0L6D1J6	unreviewed	A0A0L6D1J6_HELPX	148	PF08753;PF01402;	
A0A0L6D543	unreviewed	A0A0L6D543_HELPX	148	PF08753;PF01402;	
A0A0L8V3C4	unreviewed	A0A0L8V3C4_9BACT	133	PF08753;PF01402;	
A0A0M0BWI1	unreviewed	A0A0M0BWI1_9ARCH	134	PF08753;PF01402;	
A0A0M0BWQ1	unreviewed	A0A0M0BWQ1_9ARCH	135	PF08753;PF01402;	
A0A0M0C1P4	unreviewed	A0A0M0C1P4_9ARCH	131	PF08753;PF01402;	
A0A0M0MSP0	unreviewed	A0A0M0MSP0_HELPX	148	PF08753;PF01402;	
A0A0M0QDR8	unreviewed	A0A0M0QDR8_SALER	133	PF08753;PF01402;	
A0A0M2LSL7	unreviewed	A0A0M2LSL7_9SPHN	159	PF08753;PF01402;	
A0A0M2USZ4	unreviewed	A0A0M2USZ4_9BACT	138	PF08753;PF01402;	
A0A0M3B9I4	unreviewed	A0A0M3B9I4_9HYPH	132	PF08753;PF01402;	
A0A0M3HC97	unreviewed	A0A0M3HC97_KLEAE	137	PF08753;PF01402;	
A0A0M3UDH9	unreviewed	A0A0M3UDH9_9PSED	139	PF08753;PF01402;	
A0A0M4D7G9	unreviewed	A0A0M4D7G9_9DELT	154	PF08753;PF01402;	
A0A0M5MEQ7	unreviewed	A0A0M5MEQ7_9PROT	137	PF08753;PF01402;	
A0A0M6YCQ1	unreviewed	A0A0M6YCQ1_9HYPH	143	PF08753;PF01402;	
A0A0M8NP92	unreviewed	A0A0M8NP92_HELPX	148	PF08753;PF01402;	
A0A0M8NUM1	unreviewed	A0A0M8NUM1_HELPX	148	PF08753;PF01402;	
A0A0M9AJ11	unreviewed	A0A0M9AJ11_9EURY	139	PF08753;PF01402;	
A0A0M9AM18	unreviewed	A0A0M9AM18_9EURY	136	PF08753;PF01402;	
A0A0M9ATA8	unreviewed	A0A0M9ATA8_9EURY	142	PF08753;PF01402;	
A0A0M9ATX5	unreviewed	A0A0M9ATX5_9EURY	171	PF08753;PF01402;	
A0A0N0J9T2	unreviewed	A0A0N0J9T2_9HYPH	138	PF08753;PF01402;	
A0A0N0JNE7	unreviewed	A0A0N0JNE7_9HYPH	137	PF08753;PF01402;	
A0A0N0JR57	unreviewed	A0A0N0JR57_9SPHN	157	PF08753;PF01402;	
A0A0N0KH30	unreviewed	A0A0N0KH30_9BRAD	139	PF08753;PF01402;	
A0A0N0UAT8	unreviewed	A0A0N0UAT8_9EURY	143	PF08753;PF01402;	
A0A0N0ZA80	unreviewed	A0A0N0ZA80_9BURK	152	PF08753;PF01402;	
A0A0N1BGW6	unreviewed	A0A0N1BGW6_9SPHN	157	PF08753;PF01402;	
A0A0N1C130	unreviewed	A0A0N1C130_9SPHN	158	PF08753;PF01402;	
A0A0N1MUS4	unreviewed	A0A0N1MUS4_9SPHN	157	PF08753;PF01402;	
A0A0N8W7L6	unreviewed	A0A0N8W7L6_9DELT	138	PF08753;PF01402;	
A0A0P0LWL6	unreviewed	A0A0P0LWL6_9BURK	156	PF08753;PF01402;	
A0A0P0YW14	unreviewed	A0A0P0YW14_9HYPH	141	PF08753;PF01402;	
A0A0P7HQ76	unreviewed	A0A0P7HQ76_9EURY	142	PF08753;PF01402;	
A0A0P7WDI7	unreviewed	A0A0P7WDI7_9SPHN	164	PF08753;PF01402;	
A0A0P7Y0G0	unreviewed	A0A0P7Y0G0_9GAMM	135	PF08753;PF01402;	
A0A0P8A383	unreviewed	A0A0P8A383_9EURY	140	PF08753;PF01402;	
A0A0P8BC29	unreviewed	A0A0P8BC29_9SPHN	165	PF08753;PF01402;	
A0A0P8X9P8	unreviewed	A0A0P8X9P8_9EURY	138	PF08753;PF01402;	
A0A0P9E956	unreviewed	A0A0P9E956_9ARCH	134	PF08753;PF01402;	
A0A0P9FVE1	unreviewed	A0A0P9FVE1_9BACL	155	PF08753;PF01402;	
A0A0Q0SRI1	unreviewed	A0A0Q0SRI1_9PSED	138	PF08753;PF01402;	
A0A0Q0VG04	unreviewed	A0A0Q0VG04_RHOCA	156	PF08753;PF01402;	
A0A0Q1BAJ7	unreviewed	A0A0Q1BAJ7_9EURY	140	PF08753;PF01402;	
A0A0Q1BU08	unreviewed	A0A0Q1BU08_9EURY	140	PF08753;PF01402;	
A0A0Q1C461	unreviewed	A0A0Q1C461_9EURY	140	PF08753;PF01402;	
A0A0Q2RCN6	unreviewed	A0A0Q2RCN6_9EURY	138	PF08753;PF01402;	
A0A0Q4BB29	unreviewed	A0A0Q4BB29_9ARCH	147	PF08753;PF01402;	
A0A0Q4BCM7	unreviewed	A0A0Q4BCM7_9ARCH	146	PF08753;PF01402;	
A0A0Q5GW93	unreviewed	A0A0Q5GW93_9HYPH	147	PF08753;PF01402;	
A0A0Q5MDV0	unreviewed	A0A0Q5MDV0_9BURK	152	PF08753;PF01402;	
A0A0Q5YY93	unreviewed	A0A0Q5YY93_9BRAD	150	PF08753;PF01402;	
A0A0Q5Z2V9	unreviewed	A0A0Q5Z2V9_9HYPH	159	PF08753;PF01402;	
A0A0Q7DQ78	unreviewed	A0A0Q7DQ78_9BURK	156	PF08753;PF01402;	
A0A0Q7J4S4	unreviewed	A0A0Q7J4S4_9BACL	151	PF08753;PF01402;	
A0A0Q7W3J0	unreviewed	A0A0Q7W3J0_9HYPH	153	PF08753;PF01402;	
A0A0Q9IBC6	unreviewed	A0A0Q9IBC6_9HYPH	145	PF08753;PF01402;	
A0A0Q9KTN4	unreviewed	A0A0Q9KTN4_9BACL	151	PF08753;PF01402;	
A0A0Q9NHC3	unreviewed	A0A0Q9NHC3_9BACL	162	PF08753;PF01402;	
A0A0Q9NZG3	unreviewed	A0A0Q9NZG3_9BACL	166	PF08753;PF01402;	
A0A0Q9YCV7	unreviewed	A0A0Q9YCV7_9BACI	139	PF08753;PF01402;	
A0A0Q9Z297	unreviewed	A0A0Q9Z297_SALET	133	PF08753;PF01402;	
A0A0R3B6Q8	unreviewed	A0A0R3B6Q8_9PSED	151	PF08753;PF01402;	
A0A0R3BLA0	unreviewed	A0A0R3BLA0_9BRAD	148	PF08753;PF01402;	
A0A0R3BN85	unreviewed	A0A0R3BN85_9BRAD	145	PF08753;PF01402;	
A0A0R3KLL8	unreviewed	A0A0R3KLL8_9BRAD	148	PF08753;PF01402;	
A0A0R3M7H5	unreviewed	A0A0R3M7H5_9BRAD	148	PF08753;PF01402;	
A0A0R3MAQ3	unreviewed	A0A0R3MAQ3_9BRAD	148	PF08753;PF01402;	
A0A0R3MV00	unreviewed	A0A0R3MV00_9BRAD	144	PF08753;PF01402;	
A0A0R9P0T8	unreviewed	A0A0R9P0T8_SALNE	133	PF08753;PF01402;	
A0A0S1XAI5	unreviewed	A0A0S1XAI5_THEBA	139	PF08753;PF01402;	
A0A0S1XPP6	unreviewed	A0A0S1XPP6_HELPX	148	PF08753;PF01402;	
A0A0S1XTW8	unreviewed	A0A0S1XTW8_HELPX	148	PF08753;PF01402;	
A0A0S3AKR7	unreviewed	A0A0S3AKR7_9PROT	153	PF08753;PF01402;	
A0A0S3PRM7	unreviewed	A0A0S3PRM7_9BRAD	134	PF08753;PF01402;	
A0A0S4KLU9	unreviewed	A0A0S4KLU9_9BACT	167	PF08753;PF01402;	
A0A0S4LER6	unreviewed	A0A0S4LER6_9BACT	138	PF08753;PF01402;	
A0A0S4LLF2	unreviewed	A0A0S4LLF2_9BACT	138	PF08753;PF01402;	
A0A0S4NAC7	unreviewed	A0A0S4NAC7_9BACT	136	PF08753;PF01402;	
A0A0S4RCB4	unreviewed	A0A0S4RCB4_CAMFE	140	PF08753;PF01402;	
A0A0S6UM40	unreviewed	A0A0S6UM40_9BRAD	152	PF08753;PF01402;	
A0A0S6VS81	unreviewed	A0A0S6VS81_9BACT	146	PF08753;PF01402;	
A0A0S6X1M7	unreviewed	A0A0S6X1M7_9SPHN	165	PF08753;PF01402;	
A0A0S7Y0Z6	unreviewed	A0A0S7Y0Z6_9DELT	136	PF08753;PF01402;	
A0A0S7Y1J6	unreviewed	A0A0S7Y1J6_9BACT	141	PF08753;PF01402;	
A0A0S8AUI8	unreviewed	A0A0S8AUI8_9BACT	138	PF08753;PF01402;	
A0A0S8CCK3	unreviewed	A0A0S8CCK3_9BACT	138	PF08753;PF01402;	
A0A0S8CSU2	unreviewed	A0A0S8CSU2_9DELT	139	PF08753;PF01402;	
A0A0S8DW50	unreviewed	A0A0S8DW50_9BACT	138	PF08753;PF01402;	
A0A0S8E0L9	unreviewed	A0A0S8E0L9_9BACT	138	PF08753;PF01402;	
A0A0S8E5X9	unreviewed	A0A0S8E5X9_9BACT	138	PF08753;PF01402;	
A0A0S8E607	unreviewed	A0A0S8E607_9BACT	139	PF08753;PF01402;	
A0A0S8FIJ1	unreviewed	A0A0S8FIJ1_9BACT	139	PF08753;PF01402;	
A0A0S8FRT6	unreviewed	A0A0S8FRT6_9BACT	139	PF08753;PF01402;	
A0A0S8GN65	unreviewed	A0A0S8GN65_9BACT	139	PF08753;PF01402;	
A0A0S8H2G5	unreviewed	A0A0S8H2G5_9BACE	132	PF08753;PF01402;	
A0A0S8I2I2	unreviewed	A0A0S8I2I2_9DELT	139	PF08753;PF01402;	
A0A0S8ID86	unreviewed	A0A0S8ID86_9BACT	138	PF08753;PF01402;	
A0A0S8IN17	unreviewed	A0A0S8IN17_9BACT	138	PF08753;PF01402;	
A0A0S8JG16	unreviewed	A0A0S8JG16_9BACT	139	PF08753;PF01402;	
A0A0S8JHA1	unreviewed	A0A0S8JHA1_9BACE	134	PF08753;PF01402;	
A0A0S8JYN5	unreviewed	A0A0S8JYN5_9BACT	139	PF08753;PF01402;	
A0A0S8K2H8	unreviewed	A0A0S8K2H8_9BACE	138	PF08753;PF01402;	
A0A0S8KM12	unreviewed	A0A0S8KM12_9BACT	140	PF08753;PF01402;	
A0A0S8KML9	unreviewed	A0A0S8KML9_9BACT	138	PF08753;PF01402;	
A0A0S9KRZ7	unreviewed	A0A0S9KRZ7_9BURK	162	PF08753;PF01402;	
A0A0S9MTR6	unreviewed	A0A0S9MTR6_9BURK	162	PF08753;PF01402;	
A0A0T1WPQ1	unreviewed	A0A0T1WPQ1_9HYPH	136	PF08753;PF01402;	
A0A0T2QA94	unreviewed	A0A0T2QA94_9SPHN	159	PF08753;PF01402;	
A0A0T7RTU5	unreviewed	A0A0T7RTU5_SALET	145	PF08753;PF01402;	
A0A0U2L474	unreviewed	A0A0U2L474_9EURY	149	PF08753;PF01402;	
A0A0U2UEV7	unreviewed	A0A0U2UEV7_9BACL	149	PF08753;PF01402;	
A0A0U3LLY9	unreviewed	A0A0U3LLY9_9BURK	157	PF08753;PF01402;	
A0A0U3QN40	unreviewed	A0A0U3QN40_9EURY	129	PF08753;PF01402;	
A0A0U5AJR2	unreviewed	A0A0U5AJR2_9BACT	140	PF08753;PF01402;	
A0A0U5F2F3	unreviewed	A0A0U5F2F3_9PROT	156	PF08753;PF01402;	
A0A0U5H4G5	unreviewed	A0A0U5H4G5_9EURY	141	PF08753;PF01402;	
A0A0U5IJA8	unreviewed	A0A0U5IJA8_9GAMM	150	PF08753;PF01402;	
A0A0V9JJN1	unreviewed	A0A0V9JJN1_9ENTR	133	PF08753;PF01402;	
A0A0W1QL81	unreviewed	A0A0W1QL81_9SPHN	161	PF08753;PF01402;	
A0A0W1R781	unreviewed	A0A0W1R781_9EURY	142	PF08753;PF01402;	
A0A0W1RAY8	unreviewed	A0A0W1RAY8_9EURY	142	PF08753;PF01402;	
A0A0W1S2E7	unreviewed	A0A0W1S2E7_9EURY	141	PF08753;PF01402;	
A0A0X1KJB7	unreviewed	A0A0X1KJB7_9EURY	138	PF08753;PF01402;	
A0A0X3BLQ9	unreviewed	A0A0X3BLQ9_9EURY	140	PF08753;PF01402;	
A0A0X8CHT4	unreviewed	A0A0X8CHT4_9BRAD	148	PF08753;PF01402;	
A0A0X8EW85	unreviewed	A0A0X8EW85_PSEFR	139	PF08753;PF01402;	
A0A0X8JHL9	unreviewed	A0A0X8JHL9_9DELT	139	PF08753;PF01402;	
A0A0X8JND9	unreviewed	A0A0X8JND9_9DELT	139	PF08753;PF01402;	
A0A0X8UZI4	unreviewed	A0A0X8UZI4_9ARCH	147	PF08753;PF01402;	
A0A101D7K9	unreviewed	A0A101D7K9_9THEO	143	PF08753;PF01402;	
A0A101DDH4	unreviewed	A0A101DDH4_ARCFL	138	PF08753;PF01402;	
A0A101DHD8	unreviewed	A0A101DHD8_9DELT	139	PF08753;PF01402;	
A0A101DPA5	unreviewed	A0A101DPA5_9EURY	139	PF08753;PF01402;	
A0A101E2J8	unreviewed	A0A101E2J8_9THEO	154	PF08753;PF01402;	
A0A101ELU2	unreviewed	A0A101ELU2_9EURY	138	PF08753;PF01402;	
A0A101F396	unreviewed	A0A101F396_9EURY	135	PF08753;PF01402;	
A0A101FIL8	unreviewed	A0A101FIL8_9BACT	140	PF08753;PF01402;	
A0A101FM89	unreviewed	A0A101FM89_9BACT	135	PF08753;PF01402;	
A0A101GIS3	unreviewed	A0A101GIS3_9BACT	135	PF08753;PF01402;	
A0A101GMK1	unreviewed	A0A101GMK1_9EURY	140	PF08753;PF01402;	
A0A101GRI8	unreviewed	A0A101GRI8_9BACT	135	PF08753;PF01402;	
A0A101H204	unreviewed	A0A101H204_9EURY	142	PF08753;PF01402;	
A0A101I5Y2	unreviewed	A0A101I5Y2_9BACT	135	PF08753;PF01402;	
A0A101IXY5	unreviewed	A0A101IXY5_9BACT	135	PF08753;PF01402;	
A0A101J0Y7	unreviewed	A0A101J0Y7_9EURY	142	PF08753;PF01402;	
A0A101JNX2	unreviewed	A0A101JNX2_CHLLI	134	PF08753;PF01402;	
A0A109JBB8	unreviewed	A0A109JBB8_9BRAD	145	PF08753;PF01402;	
A0A117ITL3	unreviewed	A0A117ITL3_9EURY	138	PF08753;PF01402;	
A0A117KQ83	unreviewed	A0A117KQ83_9EURY	142	PF08753;PF01402;	
A0A117KST6	unreviewed	A0A117KST6_9EURY	135	PF08753;PF01402;	
A0A117MD13	unreviewed	A0A117MD13_9EURY	140	PF08753;PF01402;	
A0A124FF30	unreviewed	A0A124FF30_9EURY	138	PF08753;PF01402;	
A0A125RBM3	unreviewed	A0A125RBM3_9EURY	154	PF08753;PF01402;	
A0A126QQF8	unreviewed	A0A126QQF8_9DELT	139	PF08753;PF01402;	
A0A126QV74	unreviewed	A0A126QV74_9EURY	146	PF08753;PF01402;	
A0A126QZM4	unreviewed	A0A126QZM4_METOL	147	PF08753;PF01402;	
A0A127B7N2	unreviewed	A0A127B7N2_9EURY	138	PF08753;PF01402;	
A0A127ESG2	unreviewed	A0A127ESG2_9HYPH	168	PF08753;PF01402;	
A0A127MJT5	unreviewed	A0A127MJT5_9SPHN	161	PF08753;PF01402;	
A0A128EKD4	unreviewed	A0A128EKD4_9PROT	137	PF08753;PF01402;	
A0A133UH17	unreviewed	A0A133UH17_9EURY	134	PF08753;PF01402;	
A0A133UMW1	unreviewed	A0A133UMW1_9EURY	135	PF08753;PF01402;	
A0A133UQD5	unreviewed	A0A133UQD5_9EURY	136	PF08753;PF01402;	
A0A133V1I7	unreviewed	A0A133V1I7_9EURY	136	PF08753;PF01402;	
A0A133VC97	unreviewed	A0A133VC97_9EURY	136	PF08753;PF01402;	
A0A133VJ13	unreviewed	A0A133VJ13_9EURY	135	PF08753;PF01402;	
A0A133VQK3	unreviewed	A0A133VQK3_9EURY	133	PF08753;PF01402;	
A0A133XE61	unreviewed	A0A133XE61_9RHOO	154	PF08753;PF01402;	
A0A133ZAH7	unreviewed	A0A133ZAH7_9ACTN	140	PF08753;PF01402;	
A0A135VRE6	unreviewed	A0A135VRE6_9ARCH	144	PF08753;PF01402;	
A0A135VSS8	unreviewed	A0A135VSS8_9ARCH	144	PF08753;PF01402;	
A0A135WQD3	unreviewed	A0A135WQD3_9BACL	139	PF08753;PF01402;	
A0A136JLV4	unreviewed	A0A136JLV4_9BACT	143	PF08753;PF01402;	
A0A136LSF6	unreviewed	A0A136LSF6_9BACT	384	PF16360;PF13167;PF01926;PF01402;	
A0A136M0W1	unreviewed	A0A136M0W1_9BACT	138	PF08753;PF01402;	
A0A136M5M9	unreviewed	A0A136M5M9_9BACT	139	PF08753;PF01402;	
A0A139BV67	unreviewed	A0A139BV67_9PROT	164	PF08753;PF01402;	
A0A139CQE4	unreviewed	A0A139CQE4_9FIRM	140	PF08753;PF01402;	
A0A139CUX2	unreviewed	A0A139CUX2_9EURY	142	PF08753;PF01402;	
A0A139CYF6	unreviewed	A0A139CYF6_9EURY	140	PF08753;PF01402;	
A0A139D753	unreviewed	A0A139D753_9FIRM	138	PF08753;PF01402;	
A0A139K2D1	unreviewed	A0A139K2D1_9BURK	154	PF08753;PF01402;	
A0A140LDW1	unreviewed	A0A140LDW1_9FIRM	135	PF08753;PF01402;	
A0A140N4M3	unreviewed	A0A140N4M3_ECOBD	133	PF08753;PF01402;	
A0A142CWE7	unreviewed	A0A142CWE7_9EURY	138	PF08753;PF01402;	
A0A142IXC3	unreviewed	A0A142IXC3_9BRAD	147	PF08753;PF01402;	
A0A142XAM0	unreviewed	A0A142XAM0_9BACT	151	PF08753;PF01402;	
A0A143BAB4	unreviewed	A0A143BAB4_9DELT	139	PF08753;PF01402;	
A0A143WYI1	unreviewed	A0A143WYI1_9ACTN	135	PF08753;PF01402;	
A0A147H7K8	unreviewed	A0A147H7K8_9BURK	157	PF08753;PF01402;	
A0A147JS55	unreviewed	A0A147JS55_9EURY	136	PF08753;PF01402;	
A0A147JT32	unreviewed	A0A147JT32_HADYE	136	PF08753;PF01402;	
A0A147JWF6	unreviewed	A0A147JWF6_9EURY	134	PF08753;PF01402;	
A0A147K1K1	unreviewed	A0A147K1K1_9EURY	135	PF08753;PF01402;	
A0A150II79	unreviewed	A0A150II79_9EURY	139	PF08753;PF01402;	
A0A150IK36	unreviewed	A0A150IK36_9EURY	130	PF08753;PF01402;	
A0A150IR33	unreviewed	A0A150IR33_9EURY	139	PF08753;PF01402;	
A0A150IVN6	unreviewed	A0A150IVN6_9EURY	139	PF08753;PF01402;	
A0A150J613	unreviewed	A0A150J613_9EURY	130	PF08753;PF01402;	
A0A150J820	unreviewed	A0A150J820_9EURY	130	PF08753;PF01402;	
A0A150JD03	unreviewed	A0A150JD03_9EURY	139	PF08753;PF01402;	
A0A150JHM0	unreviewed	A0A150JHM0_9EURY	130	PF08753;PF01402;	
A0A150QPK4	unreviewed	A0A150QPK4_SORCE	147	PF08753;PF01402;	
A0A150TIA6	unreviewed	A0A150TIA6_SORCE	143	PF08753;PF01402;	
A0A150UFD9	unreviewed	A0A150UFD9_9BRAD	148	PF08753;PF01402;	
A0A150ZKB8	unreviewed	A0A150ZKB8_9BRAD	148	PF08753;PF01402;	
A0A151AFX1	unreviewed	A0A151AFX1_9EURY	141	PF08753;PF01402;	
A0A151BD49	unreviewed	A0A151BD49_BATXB	147	PF08753;PF01402;	
A0A151BF45	unreviewed	A0A151BF45_9ARCH	132	PF08753;PF01402;	
A0A151BHY9	unreviewed	A0A151BHY9_9ARCH	140	PF08753;PF01402;	
A0A151BIE4	unreviewed	A0A151BIE4_9ARCH	140	PF08753;PF01402;	
A0A151BIP7	unreviewed	A0A151BIP7_9ARCH	142	PF08753;PF01402;	
A0A151E1P6	unreviewed	A0A151E1P6_9ARCH	136	PF08753;PF01402;	
A0A151E9U2	unreviewed	A0A151E9U2_9ARCH	137	PF08753;PF01402;	
A0A151EB69	unreviewed	A0A151EB69_9ARCH	137	PF08753;PF01402;	
A0A151EKD0	unreviewed	A0A151EKD0_9EURY	135	PF08753;PF01402;	
A0A151EM49	unreviewed	A0A151EM49_9ARCH	137	PF08753;PF01402;	
A0A151F1Q4	unreviewed	A0A151F1Q4_THEAD	137	PF08753;PF01402;	
A0A151FD09	unreviewed	A0A151FD09_9EURY	137	PF08753;PF01402;	
A0A151FPF7	unreviewed	A0A151FPF7_9BRAD	148	PF08753;PF01402;	
A0A154L2J8	unreviewed	A0A154L2J8_9PROT	159	PF08753;PF01402;	
A0A154VG46	unreviewed	A0A154VG46_9PROT	159	PF08753;PF01402;	
A0A156E7X2	unreviewed	A0A156E7X2_ENTCL	133	PF08753;PF01402;	
A0A158KBB3	unreviewed	A0A158KBB3_9BURK	152	PF08753;PF01402;	
A0A158RZ52	unreviewed	A0A158RZ52_9SPHN	153	PF08753;PF01402;	
A0A160U2Z7	unreviewed	A0A160U2Z7_BRASZ	148	PF08753;PF01402;	
A0A160VSM6	unreviewed	A0A160VSM6_9EURY	138	PF08753;PF01402;	
A0A161S9W1	unreviewed	A0A161S9W1_9BACL	142	PF08753;PF01402;	
A0A161ZLH0	unreviewed	A0A161ZLH0_9EURY	142	PF08753;PF01402;	
A0A162FKQ0	unreviewed	A0A162FKQ0_9EURY	139	PF08753;PF01402;	
A0A162FNH1	unreviewed	A0A162FNH1_9EURY	141	PF08753;PF01402;	
A0A163WNW7	unreviewed	A0A163WNW7_KLEOX	133	PF08753;PF01402;	
A0A163ZA96	unreviewed	A0A163ZA96_9BRAD	146	PF08753;PF01402;	
A0A165LMM8	unreviewed	A0A165LMM8_9EURY	136	PF08753;PF01402;	
A0A166BBD4	unreviewed	A0A166BBD4_9EURY	142	PF08753;PF01402;	
A0A166BL47	unreviewed	A0A166BL47_9EURY	139	PF08753;PF01402;	
A0A166E3E6	unreviewed	A0A166E3E6_9EURY	141	PF08753;PF01402;	
A0A166GKY2	unreviewed	A0A166GKY2_9SPHN	168	PF08753;PF01402;	
A0A170GQC4	unreviewed	A0A170GQC4_KLEOX	138	PF08753;PF01402;	
A0A170Q259	unreviewed	A0A170Q259_9BRAD	148	PF08753;PF01402;	
A0A170WEQ2	unreviewed	A0A170WEQ2_KLEPN	133	PF08753;PF01402;	
A0A172RVT7	unreviewed	A0A172RVT7_9ACTN	141	PF08753;PF01402;	
A0A172U3X3	unreviewed	A0A172U3X3_9GAMM	155	PF08753;PF01402;	
A0A172WHH7	unreviewed	A0A172WHH7_9EURY	138	PF08753;PF01402;	
A0A173SDP3	unreviewed	A0A173SDP3_9BACT	133	PF08753;PF01402;	
A0A173YGT0	unreviewed	A0A173YGT0_9ACTN	170	PF08753;PF01402;	
A0A174J4R5	unreviewed	A0A174J4R5_9ACTN	170	PF08753;PF01402;	
A0A174Q3Q3	unreviewed	A0A174Q3Q3_9BACT	133	PF08753;PF01402;	
A0A175RF23	unreviewed	A0A175RF23_9HYPH	142	PF08753;PF01402;	
